Piece Nr;Key;Page nr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab;TabNotation
11;;28;Chiacona;;;guitar;;3;"!strumup![,b,cd2] !strumdown![,b,cd] | \
!strumup![,b,cd2] !strumup![,d,,c] !strumdown![,d,,c] | \
!strumup![,bcc2] ,,,,a1 ,a ,b2 | !strumup![bbcd2] !strumup![dba] ,a | \
!strumup![,b,cd2] !strumup![,b,c] c | \
!strumup![daa2] !strumup![bdc] d1 b |";italian5tab
12;;32;Prelud al 5to tuono;;;guitar;;C;",b/4 ,,a ,,,,a ,a ,,,,d ,,,a a ,,,d ,,,c d ,b d ,,,a b ,a d | \
a/4 ,b ,,a ,,,c ,b ,,,,d";italian5tab
13;;34;Alm.da;;;guitar;;C;"!strumdown![dfffd/] | !strumup![dfffd3/2] (f/4 h i/) i !strumup![iih] h | \
!strumup![ifffg3/2] f/4 d ,g/ ,,e d3/4 ,g/4 | ,f/ \
,,,,d1 (3d/4 c a) ,,a/ ,a ,b ,d |";italian5tab
14;;36;Sarb.a;;;guitar;;3;"!strumup![dfffd1] !strumup![,dfdd] [d,e/] ,f | \
X[,,f,a1] !strumup![,acc] ,,a/ ,b | \
[,,cd1](!strumup![,d,,c/] ,b) [b,,a] ,a | \
!strumup![,b,cd1] ,,,,d/ ,d a b |";italian5tab
15;;37;Sar;;;guitar;;3;"!strumup![ifffg1] !strumdown![ifffg] !strumup![gihff] | \
!strumup![eefgf3/2] !strumdown![dfffd/] !strumup![dfffd1] | \
!strumup![bdc1] (d/ b) !strumup![,b,cd1] | ,,,a2 ,,,,d1 | \
!strumup![eefgf1] !strumdown![eefgf] !strumup![dfffd] | \
!strumup![ddfgf3/2] h/ i1 |";italian5tab
16;;38;Prelud al 3to tuono;;;guitar;;C;"!strumup![,bcc/] ,,,,a/4 ,,,c ,,c ,b a ,b ,,c a ,,,,a ,,,c ,,c ,b a ,b | \
[,,(b] ,a ,b [,dy)] a ,d a ,a";italian5tab
17;;40;Alm.da;;;guitar;;C;"!strumdown![ffhhf/] | !strumup![ffhhfg3/2] (f/4 d) ,k/ a !strumup![,,bcc] ,d/4 a | \
!strumup![,bcc/] ,,,,a !strumdown![,bcc] ,d/4 ,d !strumup![,dbc/] (,d/4 ,b) \
!strumup![,acc3/4] ,,b/4 |";italian5tab
18;;42;Cor;;;guitar;;3;"!strumdown![,bcc/] | !strumup![,bc3/2] ,d/ ,b ,a | \
!strumup![,bcc1] ,,,d/ ,b ,d a | !strumup![,,bcc3/2] ,d/ a ,a | \
,,,,a/ ,b b ,,,,a ,,,,c d |";italian5tab
19;;44;Sarb.a;;;guitar;;3;"!strumup![,bcc1] !strumdown![,bcc] !strumup![,bcc] | \
[,a,c2] [,,c,a1] | !strumup![,bcd1] ,d a | \
[,da2] ,,f1 | !strumup![fhhhf1] !strumdown![fhhhf] ,,e | \
 !strumup![ede3/2] e/ [f,,,a1] | !strumup![ffhhf1] h [def] |";italian5tab
20;;45;Sarb.a;;;guitar;;3;"!strumup![ddffd1] !strumdown![ddffd] !strumup![ddffd] | \
!strumup![egfdd3/2] g/ !strumup![ddffd1] | \
!strumup![ffhhf1] !strumup![deffd] (f/ d) | \
[c,,a3/2] d/ [d,a1] | (,e/ ,d) !strumup![bbcd3/2] !strumdown![bbcd/] | \
!strumup![bdddb1] !strumdown![bdddb] ,,a |";italian5tab
21;;46;Prelud al 6to tuono;;;guitar;;C;"!strumup![bbcdd/] ,,,,a/4 ,,,d ,,c ,b b ,b ,,c ,,,,a ,,,d ,,c ,b b ,b | \
,,,c/4 ,,d ,b b ,b ,,d ,,c ,,a";italian5tab
22;;48;Alm.da;;;guitar;;C;"!strumdown![bbcdd/] | !strumup![bbcdd3/2] !strumdown![bbcdd/] !strumup![bdddb] !strumdown![bdddb] [,b,c3/4] ,,d/4 | \
X,,c/ ,,,d ,d ,b !strumup![bdddb] !strumdown![bdddb] !strumup![,b,cd] ,,d | \
!strumup![bbcd/] ,,a ,,c ,,d !strumup![,b,c] b d f |";italian5tab
23;;50;Sarb.a;;;guitar;;3;"!strumup![bbcdd1] !strumdown![bbcdd] !strumup![bbcdd] | \
X[a,,,d3/2] ,d/ ,b1 | [,,da1] ,,,c [,,cd] | X[,,a,d2] ,,,d1 | \
!strumup![bbcdd1] !strumdown![bbcdd] !strumup![bbcdd] | \
X[a,,,d3/2] ,d/ ,b1 | [,,da1] ,,,c [,,cd] |";italian5tab
24;;52;Prelud al 4to tuono;;;guitar;;C;"!strumup![,,,cc/] ,,,,c/4 ,,,c ,,a ,a a ,a ,,a a ,,,,c ,,,c ,,a ,a a ,a | \
,,,b/4 ,,c ,a c ,a ,,c ,,a ,,,e";italian5tab
25;;54;Alm.da;;;guitar;;C;"!strumdown![,,,cc/] | !strumup![,,,cc1] !strumdown![,,,cc/] !strumdown![,,,cc] !strumup![,bcc] !strumdown![,bcc] !strumup![,bcc/4] (d c a) | \
!strumup![ceeec/] ,,,,c !strumdown![ceeec] (a/4 c \
!strumdown![d,,c/]) X[cd,,c3/4] d/4 |";italian5tab
26;;56;Cor;;;guitar;;3;"!strumdown![,,,cc/] | !strumup![,,,cc1] !strumdown![,,,cc3/2] !strumdown![,,,cc/] | \
!strumup![,bcc1] ,,,,a/ (d Xc) a | !strumup![ceeec1] ,,,,c ,,e/ !strumdown![,,,cc] | \
!strumup![,,,cc1] ,,,e [,da] | \
!strumup![,bcc1] ,,,,a/ ,d ,,,c ,a |";italian5tab
;;;;;;Accordatura;;;;
27;;58;Prelud al novo acordo;;;guitar;;C;"a/4 ,c ,,d ,,,d ,,,,e ,,,,a a c ,d ,,,,c ,,c a ,d X,c/ ,a/4 | \
,c/ ,,,,a [,cdd/4] !strumup![,cdd] ,,,,a/8 (,a ,c ,d)";italian5tab
28;;60;Gigue;;;guitar;;C;"a/4 Xc3/4 e/4 | f3/4 ,,,,a/4 [af,a3/4] [,d,b/4] [,c,d3/4] (3,,,d/8 ,,,b ,,,a) !strumup![,aab3/4] !strumdown![,,db/4] | \
[,cda3/4] f/4 a3/4 c/4 ,,,a3/4 a/4 [,,a,a3/4] [,,c,c/4] |";italian5tab
29;;62;Paschal;;;guitar;;3;"!strumup![,cdd3] !strumdown![,cdd1] | \
!strumup![fc2] [ea,d3] ,,,,e1 | !strumup![cddb2] [hh,,f3] f1 | \
!strumup![fff2] !strumup!X[eff3] ,d1 | !strumup![ffd2] || \
!strumup![,cdd3] ,d1 | \
!strumup![,,cdc2] !strumup![,,bd3] !strumdown![,cbd1] |";italian5tab
30;;65;Cor:;;;guitar;;3;"!strumdown![dd,,b/] | !strumup![dd,,b3] !strumdown![cdc1] !strumup![dd,,b3/2] !strumdown![bdc/] | \
!strumup![dedbb1] !strumdown![dedbb] X,,,a \
 ,,,,d !strumup![bbcd3/2] !strumdown![bdddb/] | \
!strumup![bdddb3/2] ,b/ ,d1 ,,a1 ,b X,a |";italian5tab
31;;66;Cor:;;;guitar;;3;"!strumdown![,bcc/] | !strumup![,bcc3] (b/ a) !strumup![,d,,c3/2] ,d/ | \
[a,,,d1] ,,c ,a ,b !strumup![,dbc] a | !strumup![,bcc2] \
!strumup![,,bcc1] a !strumup![ceeec3/2] !strumdown![ceeec/] | \
!strumup![dfecc3] !strumup![efecc1] !strumup![bbbdd3/2] h/ |";italian5tab
32;;67;Cor:;;;guitar;;3;"!strumdown![,b,cd/] | !strumup![,b,cd3/2] ,d/ ,a1 ,b !strumup![,d,,c3/2] ,d/ | \
[a,,,d1] ,b (d a/ b) !strumup!X[baa3/2] !strumdown![,b,cd/] | \
!strumup![,b,cd3] b1 !strumup!X[bbdcb3/2] a/ |";italian5tab
33;;68;Cor:;;;guitar;;3;"!strumdown![,bcc/] | !strumup![,bcc1] a/ c e1 f !strumup![heeef3/2] f/ | \
!strumup![efecc2] f1 h !strumup![efecc3/2] e/ | \
[f,f,a3] f1 [a,c,e3/2] a/ | !strumup![bdc2] ,,,a1 (b/ d) \
!strumup![bdc3/2] !strumdown![,b,cd/] |";italian5tab
34;;69;Cor:;;;guitar;;3;"!strumdown![bdddb/] | !strumup![bdddb2] ,,,,b1 g !strumup![ddfgf3/2] !strumdown![ddfgf/] | \
!strumup![gddde2] !strumup![edebb] !strumup!X[bcc3/2] ,e/ | \
!strumup![bdddb2] ,,,,a1 !strumup![bcddb] (,g/ ,e) [,dd1] | \
X[bbcd2] !strumup![bdddb1] !strumup![bbcdd] d3/2 g/ |";italian5tab
35;;70;Sar;;;guitar;;3;"!strumup![fccce1] f d | !strumup![bdc3/2] a/ b1 | \
!strumup![dd,,b1] f !strumup![bdc] | [ac,,a2] [,d,a1] | \
!strumup![fgh1] f h | !strumup![ifffg3/2] h/ f1 | \
h1 [ede3/2] f/ | X[f,,,a3] ||";italian5tab
36;;71;Sarb.a;;;guitar;;3;"!strumup![ifffe1] !strumdown![ifffe] !strumup![ifffe] | \
!strumup![ffhih3/2] !strumdown![ddfgf/] !strumup![ddfgf1] | \
!strumup![ddfgf3/2] !strumdown![ddfgf/] !strumup![ddfgf1] | \
!strumup![daa3/2] b/ !strumup![,b,cd1] | \
!strumup![bbcdd1] !strumdown![bbcdd] !strumup![bbcdd] | \
!strumup![,b,cd3/2] !strumdown![,d,,c/] !strumup![,d,,c1] |";italian5tab
37a;;72;Sar.a;;;guitar;;3;"!strumup![bcddb1] !strumup![dfef3/2] !strumdown![dfef/] | \
!strumup![deffd3/2] ,,a/ ,,c ,a | [,b,b1] [,d,d] ,,,,d/4 ,,,a ,e/ | \
[,da3/2] ,,f/4 ,d ,,f1 | \
!strumup![dfffd1] !strumup![bbcd3/2] ,e/ |";italian5tab
_37b;;73;Seconda Parte;;;guitar;;3;",,f/ ,e ,,e ,d d ,g | ,,f/ ,e d ,,a ,,c ,a | \
,,,b/ ,b ,,,d ,d ,,,,d/4 ,,,a ,e/ |";italian5tab
38;;74;Sarb.a;;;guitar;;3;"!strumup![h,,,f1] !strumdown![h,,,f] !strumup![h,,,f] | \
!strumup![fhh3/2] !strumdown![fhh/] !strumup![fhh1] | \
!strumup![ifffg1] !strumdown![ifffg] !strumup![ffhih] | \
[fhh3/2] !strumdown![dd,,c/] !strumup![dd,,c1] | \
!strumup![cdc1] !strumdown![dd,,c] !strumup![fccce] | \
!strumup![fhh3/2] !strumdown![dd,,c/] !strumup![dd,,c1] |";italian5tab
39a;;75;Prima Parte Folias;;;guitar;;3;"!strumup![cdc1] !strumdown![cdc] !strumup![,ccc] \
!strumup![,ccc] !strumdown![,ccc] !strumup![cdc] \
!strumup![cdc] !strumdown![,ccc] !strumup![,b,cd] \
!strumup![,b,cd] !strumdown![,b,cd] !strumup![,b,cd/] !strumdown![,b,cd] \
!strumup![,b,cd1] !strumdown![,b,cd] !strumup![,b,cd] \
!strumup![,b,cd] f !strumup![cdc]";italian5tab
_39b;;75;Parte Sec.da;;;guitar;;3;"!strumup![cdc1] d f !strumup![,ccc] !strumup![cdc] d !strumdown![cdc] \
!strumup![ddfgf] ,g | !strumup![dfffd1] !strumup![dfffd] !strumdown![dfffd] \
!strumup![ddfgf] d ,g !strumup![dfffd] ,,d ,,c \
!strumup![bdddb] ,,c ,,a";italian5tab
_39c;;76;Parte Terza;;;guitar;;3;"[,d,a/] ,c ,d a [b,a] d | !strumup![,ccc1] ,,,,a/ f d f | \
[b,,a/] a ,c a [b,,,c] d |";italian5tab
_39d;;77;Quarta Parte;;;guitar;;3;"[,c,c/] ([a,(a] [b,c] [d,d)]) | ,,,,a/ a ,c ,,c ,,a ,,c | \
,,,a/ ,a b a b d | !strumup![,b,cd1] ,,,,d !strumdown![,b,cd] |";italian5tab
_39e;;78;Quinta Parte;;;guitar;;3;"(d/ f) (a b) (,a | ,c/) (,,,c ,,,d) (,,,a/ ,,,c) ,,,,e | \
,,,a( (b d) (a b) ,d | V,,c/ ,,,d ,,a (,,,c ,,,d) ,,,a |";italian5tab
